Broker,Broker URL,Platform,Listing URL,Listing Name,Property Type,Price,Currency,Bedrooms,Bathrooms,Size,Size Unit,Description,Images,Country,State,City,Latitude,Longitude,Sale or Rent,Source Count,Source Brokers,Source URLs,Region Match
B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/,Tokko Broker,https://www.bnacaribbeanrealestate.com/p/7812614-Departamento-en-Venta-en-Puerto-Canc%C3%BAn-Deparamento-en-Venta-SLS-Bah%C3%ADa-Beach-Residences,Departamento en Venta en Puerto Cancún - Deparamento en Venta SLS Bahía Beach Residences,Condo/Apartment,23500000,MXN,2,2,161,m2,"ÚLTIMA OPORTUNIDAD EN SLS – PRECIO IRREPETIBLE USD $1,067,515Tercer piso | 2 recámaras | 2.5 baños | Cuarto de servicio Vive donde el lujo se encuentra con el mar. Bienvenido a SLS Ocean Beach Residences, dentro de Puerto Cancún: el único residencial con acceso directo a la playa en la zona más exclusiva del Caribe Mexicano. Esta es la última residencia disponible a este precio dentro del icónico SLS Bahía Beach. Una colección boutique de solo 92 residencias diseñadas para reflejar la elegancia sofisticada y el estilo vanguardista característico de SLS. LA RESIDENCIA-2 amplias recámaras-2.5 ba",https://static.tokkobroker.com/sm_pics/118207222_og.jpg,Mexico,Quintana Roo,Cancún,,,Sale,1,B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/p/7812614-Departamento-en-Venta-en-Puerto-Canc%C3%BAn-Deparamento-en-Venta-SLS-Bah%C3%ADa-Beach-Residences,Cancun; Other Riviera Maya
B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/,Tokko Broker,https://www.bnacaribbeanrealestate.com/p/7910295-Terreno-en-Venta-en-Los-Santos-Terreno-Residencial-Los-Santos,Terreno en Venta en Los Santos - Terreno Residencial Los Santos,Land/Lot,1890000,MXN,,,200,m2,"Terreno en Venta en Residencial Los Santos, Cancún Invierte en uno de los desarrollos más exclusivos de Cancún. Este terreno de 200.06 m² se encuentra dentro de Residencial Los Santos, un proyecto de alto nivel diseñado por el reconocido arquitecto Artigas, que combina elegancia, funcionalidad y armonía con el entorno. Características del terreno:Superficie: 200.06 m² Ubicación privilegiada dentro del residencialIdeal para construir la casa de tus sueños Amenidades del residencial:Áreas comunes ajardinadasDoble caseta de seguridadEstacionamiento para visitas Exclusiva Casa Club de 8,000 m² Dis",https://static.tokkobroker.com/w_pics/7910295_9830391645327561039368706781067387834104326353806191491291823590152993869313.jpg,Mexico,Quintana Roo,Cancún,,,Sale,1,B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/p/7910295-Terreno-en-Venta-en-Los-Santos-Terreno-Residencial-Los-Santos,Cancun; Other Riviera Maya
B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/,Tokko Broker,"https://www.bnacaribbeanrealestate.com/p/6553973-Casa-en-Venta-en-Lagos-del-Sol-Casa-en-venta-en-Lagos-del-Sol,-Canc%C3%BAn","Casa en Venta en Lagos del Sol - Casa en venta en Lagos del Sol, Cancún",House,18900000,MXN,4,4,520,m2,"Casa en venta frente al lago en Residencial Lagos del Sol, Cancún | Jardín, alberca y estacionamiento para 8 autos Terreno: 642 m²Construcción: 520 m²2 niveles4 recámaras4.5 bañosEstacionamiento para 8 autosFrente al lagoAmplio jardínAlbercaTerraza junto al jardínEspacios interiores ampliosExcelente orientación y privacidad Amenidades y ventajas de Lagos del Sol: Seguridad 24/7Lagos y áreas verdesAcceso controladoVialidades ampliasUbicación con rápida conexión a principales avenidasCercanía a escuelas, hospitales y centros comerciales Casa en venta en Lagos del Sol, Cancún, ubicada frente al l",https://static.tokkobroker.com/sm_pics/90296059_og.jpg,Mexico,Quintana Roo,Cancún,,,Sale,1,B&A Caribbean Real Estate,"https://www.bnacaribbeanrealestate.com/p/6553973-Casa-en-Venta-en-Lagos-del-Sol-Casa-en-venta-en-Lagos-del-Sol,-Canc%C3%BAn",Cancun; Other Riviera Maya
B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/,Tokko Broker,"https://www.bnacaribbeanrealestate.com/p/7587160-Casa-en-Venta-en-Fraccionamiento-V%C3%ADa-Cumbres-Casa-en-Venta-en-Residencial-V%C3%ADa-Cumbres,-Canc%C3%BAn","Casa en Venta en Fraccionamiento Vía Cumbres - Casa en Venta en Residencial Vía Cumbres, Cancún",House,10200000,MXN,3,3,290,m2,"Casa en Venta en Residencial Vía Cumbres, Cancún | Nueva con Alberca PrivadaCasa en venta en Residencial Vía Cumbres, Cancún, completamente nueva, con alberca privada, acabados premium y seguridad 24/7 en una de las comunidades más exclusivas de la ciudad. Características principales- Terreno: 229.45 m²- Construcción: 290 m²- 3 recámaras- 3 baños completos- 1 medio baño- 2 niveles- Estacionamiento para 2 autos- Alberca privada con acabado veneciano- Cuarto de lavandería- Aire acondicionado- Sistema hidroneumático- Propiedad completamente nueva DistribuciónPlanta baja- Sala- Comedor- Cocina int",https://static.tokkobroker.com/sm_pics/113225275_og.jpg,Mexico,Quintana Roo,Cancún,,,Sale,1,B&A Caribbean Real Estate,"https://www.bnacaribbeanrealestate.com/p/7587160-Casa-en-Venta-en-Fraccionamiento-V%C3%ADa-Cumbres-Casa-en-Venta-en-Residencial-V%C3%ADa-Cumbres,-Canc%C3%BAn",Cancun; Other Riviera Maya
B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/,Tokko Broker,"https://www.bnacaribbeanrealestate.com/p/6695231-Casa-en-Venta-Renta-en-Fraccionamiento-V%C3%ADa-Cumbres-Casa-en-venta-o-renta-en-Via-Cumbres,-Canc%C3%BAn","Casa en Venta-Renta en Fraccionamiento Vía Cumbres - Casa en venta o renta en Via Cumbres, Cancún",House,9900000,MXN,3,3,340,m2,"Casa en venta en Vía Cumbres – 3 recámaras, estudio en planta baja, alberca y áreas verdes Una propiedad que destaca dentro de Vía Cumbres por su ubicación dentro del conjunto —junto a un jardín con estanque y con áreas verdes tanto al frente como en la parte posterior— lo que le da un entorno silencioso y privacidad adicional. Esta casa en venta en Vía Cumbres ofrece espacios amplios, bien iluminados y distribuidos para acompañar la vida diaria con comodidad. Características principales - Terreno: 250 m² - Construcción: 340 m² - Niveles: 2 - Recámaras: 3, cada una con baño completo - Baños to",https://static.tokkobroker.com/sm_pics/117428769_og.jpg,Mexico,Quintana Roo,Cancún,,,Sale,3,B&A Caribbean Real Estate,"https://www.bnacaribbeanrealestate.com/p/6695231-Casa-en-Renta-en-Fraccionamiento-V%C3%ADa-Cumbres-Casa-en-venta-o-renta-en-Via-Cumbres,-Canc%C3%BAn; https://www.bnacaribbeanrealestate.com/p/6695231-Casa-en-Venta-Renta-en-Fraccionamiento-V%C3%ADa-Cumbres-Casa-en-venta-o-renta-en-Via-Cumbres,-Canc%C3%BAn; https://www.bnacaribbeanrealestate.com/p/6695231-Casa-en-Venta-en-Fraccionamiento-V%C3%ADa-Cumbres-Casa-en-venta-o-renta-en-Via-Cumbres,-Canc%C3%BAn",Cancun; Other Riviera Maya
B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/,Tokko Broker,https://www.bnacaribbeanrealestate.com/p/6536022-Casa-en-Venta-en-Puerto-Canc%C3%BAn-Casa-en-venta-en-Marina-Puerto-Canc%C3%BAn-(Zona-Hotelera),Casa en Venta en Puerto Cancún - Casa en venta en Marina Puerto Cancún (Zona Hotelera),House,35500000,MXN,,3,414,m2,"Casa Exclusiva en Venta en Marina Puerto Cancún | Lujo y Vistas Espectaculares Descubre una de las propiedades en venta en Cancún más exclusivas, ubicada en Marina Puerto Cancún, la comunidad residencial más prestigiosa de la ciudad. Esta residencia de lujo combina arquitectura contemporánea, comodidad y tecnología inteligente para ofrecer un estilo de vida único frente al mar Caribe. Características principales- Ubicación privilegiada: Dentro de Marina Puerto Cancún, con acceso a marina, playas privadas y centro comercial de lujo.- Recámaras: 3 amplias habitaciones + 1 estudio privado.- Baños",https://static.tokkobroker.com/sm_pics/117897529_og.jpg,Mexico,Quintana Roo,Cancún,,,Sale,1,B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/p/6536022-Casa-en-Venta-en-Puerto-Canc%C3%BAn-Casa-en-venta-en-Marina-Puerto-Canc%C3%BAn-(Zona-Hotelera),Cancun; Other Riviera Maya
B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/,Tokko Broker,https://www.bnacaribbeanrealestate.com/p/8439729-Departamento-en-Venta-en-Benito-Ju%C3%A1rez-Departamento--Torre-Bonampak,Departamento en Venta en Benito Juárez - Departamento  Torre Bonampak,Condo/Apartment,5695000,MXN,3,3,191,m2,"Departamento en venta en Torre Bonampak excelente ubicación, de 191mts2; con amplios espacios interiores, dos estacionamientos techados y bodega.. Características principales de la propiedad -3 recámaras. -2 baños completos y 1 medio baño. -Sala y comedor con amplio espacio. -Sala de tele. -Cocina -Cuarto de servicio / Oficina con baño completo. -2 estacionamientos techados. -1 bodega Todo el departamento está equipado con cortinas anticiclónicas. En áreas comunes cuenta con salón para eventos, gimnasio, alberca. el edificio cuenta con planta de emergencia. BNA Caribbean Real Estate Tu puerta ",https://static.tokkobroker.com/sm_pics/8439729_111360810151247114518195890510333390605407427482081963101262096984605397827637_og.jpg,Mexico,Quintana Roo,Cancún,,,Sale,1,B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/p/8439729-Departamento-en-Venta-en-Benito-Ju%C3%A1rez-Departamento--Torre-Bonampak,Cancun; Other Riviera Maya
B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/,Tokko Broker,"https://www.bnacaribbeanrealestate.com/p/7525325-Casa-en-Venta-Renta-en-Los-Santos-Casa-en-Venta-en-Residencial-Los-Santos,-Huayacan,-Canc%C3%BAn","Casa en Venta-Renta en Los Santos - Casa en Venta en Residencial Los Santos, Huayacan, Cancún",House,10464000,MXN,,3,345,m2,"Exclusiva Residencia en Renta y Venta en Los Santos, Cancún — Diseño de Artigas Arquitectos Renta : $65,000 MXN Amueblada. Venta : $10,464,000 MXN Venta con Financiamiento a 12 meses : $10,900,000 MXN Mobiliario : $550,000 MXN Adicional. Vive en uno de los desarrollos más atractivos y cuidados de Cancún: Residencial Los Santos, un proyecto diseñado por Artigas Arquitectos, reconocido por sus espacios que integran identidad, arquitectura y bienestar. Aquí, cada detalle está pensado para ofrecer confort, elegancia y una vida rodeada de naturaleza. Características de la propiedad:Terreno: 200 m²C",https://static.tokkobroker.com/sm_pics/111907627_og.jpg,Mexico,Quintana Roo,Cancún,,,Sale,3,B&A Caribbean Real Estate,"https://www.bnacaribbeanrealestate.com/p/7525325-Casa-en-Renta-en-Los-Santos-Casa-en-Venta-en-Residencial-Los-Santos,-Huayacan,-Canc%C3%BAn; https://www.bnacaribbeanrealestate.com/p/7525325-Casa-en-Venta-Renta-en-Los-Santos-Casa-en-Venta-en-Residencial-Los-Santos,-Huayacan,-Canc%C3%BAn; https://www.bnacaribbeanrealestate.com/p/7525325-Casa-en-Venta-en-Los-Santos-Casa-en-Venta-en-Residencial-Los-Santos,-Huayacan,-Canc%C3%BAn",Cancun; Other Riviera Maya
B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/,Tokko Broker,"https://www.bnacaribbeanrealestate.com/p/7551009-Casa-en-Venta-Renta-en-Los-Santos-Casa-en-Venta-en-Residencial-Los-Santos,-Canc%C3%BAn","Casa en Venta-Renta en Los Santos - Casa en Venta en Residencial Los Santos, Cancún",House,8544000,MXN,3,3,288,m2,"Exclusiva Residencia en Renta y Venta en Los Santos, Cancún — Diseño de Artigas Arquitectos Renta: $55,000 MXN Amueblada Venta: $8,544,000 MXNVenta con Financiamiento a 12 meses : $8,899,000 MXNMobiliario: $550,000 MXN Adicional. Vive en uno de los desarrollos más atractivos y cuidados de Cancún: Residencial Los Santos, un proyecto diseñado por Artigas Arquitectos, reconocido por sus espacios que integran identidad, arquitectura y bienestar. Aquí, cada detalle está pensado para ofrecer confort, elegancia y una vida rodeada de naturaleza. Características de la propiedad:-Terreno: 181 m²-Constru",https://static.tokkobroker.com/sm_pics/112396321_og.jpg,Mexico,Quintana Roo,Cancún,,,Sale,3,B&A Caribbean Real Estate,"https://www.bnacaribbeanrealestate.com/p/7551009-Casa-en-Renta-en-Los-Santos-Casa-en-Venta-en-Residencial-Los-Santos,-Canc%C3%BAn; https://www.bnacaribbeanrealestate.com/p/7551009-Casa-en-Venta-Renta-en-Los-Santos-Casa-en-Venta-en-Residencial-Los-Santos,-Canc%C3%BAn; https://www.bnacaribbeanrealestate.com/p/7551009-Casa-en-Venta-en-Los-Santos-Casa-en-Venta-en-Residencial-Los-Santos,-Canc%C3%BAn",Cancun; Other Riviera Maya
B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/,Tokko Broker,"https://www.bnacaribbeanrealestate.com/p/7551045-Casa-en-Venta-Renta-en-Los-Santos-Casa-Venta-en--Residencial-Los-Santos,-Canc%C3%BAn","Casa en Venta-Renta en Los Santos - Casa Venta en  Residencial Los Santos, Cancún",House,8448000,MXN,,3,267,m2,"Exclusiva Residencia en Renta y Venta en Los Santos, Cancún — Diseño de Artigas Arquitectos Renta: $45,000 MXN Venta: $8,448,000 MXN Venta con Financiamiento a 12 meses : $8,800,000 MXN Vive en uno de los desarrollos más atractivos y cuidados de Cancún: Residencial Los Santos, un proyecto diseñado por Artigas Arquitectos, reconocido por crear espacios que integran identidad, arquitectura y bienestar. Cada detalle de este residencial está pensado para ofrecer confort, elegancia y una vida rodeada de naturaleza. Características de la propiedad:-Terreno: 200 m²-Construcción: 267 m²-Estacionamient",https://static.tokkobroker.com/sm_pics/112396914_og.jpg,Mexico,Quintana Roo,Cancún,,,Sale,3,B&A Caribbean Real Estate,"https://www.bnacaribbeanrealestate.com/p/7551045-Casa-en-Renta-en-Los-Santos-Casa-Venta-en--Residencial-Los-Santos,-Canc%C3%BAn; https://www.bnacaribbeanrealestate.com/p/7551045-Casa-en-Venta-Renta-en-Los-Santos-Casa-Venta-en--Residencial-Los-Santos,-Canc%C3%BAn; https://www.bnacaribbeanrealestate.com/p/7551045-Casa-en-Venta-en-Los-Santos-Casa-Venta-en--Residencial-Los-Santos,-Canc%C3%BAn",Cancun; Other Riviera Maya
B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/,Tokko Broker,https://www.bnacaribbeanrealestate.com/p/7950977-Terreno-en-Venta-en-Ciudad-de-Canc%C3%BAn-Terreno-uso-mixto-en-venta-Av.--Fonatur,Terreno en Venta en Ciudad de Cancún - Terreno uso mixto en venta Av.  Fonatur,Land/Lot,2490000,MXN,,,991,m2,"TERRENO EN AV FONATOUR DE USO DE SUELO MIXTO Descubre una excelente oportunidad dentro del mercado de propiedades en venta en Cancún, ideal para inversionistas que buscan crecimiento, ubicación estratégica y alta rentabilidad. Este terreno con uso de suelo mixto en Av. Fonatur se encuentra en una zona de rápido desarrollo, a solo tres cuadras de Prolongación La Luna y Av. Las Torres, dos de las vialidades con mayor conectividad de la ciudad. Perfecto para desarrollar proyectos comerciales, residenciales o mixtos, este inmueble representa una opción sólida dentro del segmento de inmuebles con a",https://static.tokkobroker.com/sm_pics/121347886_og.jpg,Mexico,Quintana Roo,Cancún,,,Sale,1,B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/p/7950977-Terreno-en-Venta-en-Ciudad-de-Canc%C3%BAn-Terreno-uso-mixto-en-venta-Av.--Fonatur,Cancun; Other Riviera Maya
B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/,Tokko Broker,https://www.bnacaribbeanrealestate.com/p/7876609-Departamento-en-Venta-en-Canc%C3%BAn-Centro-Departamento-en-venta-en-BeTowers,Departamento en Venta en Cancún Centro - Departamento en venta en BeTowers,Condo/Apartment,12800000,MXN,2,3,213,m2,"Departamento en Venta en Bonampak, Cancún | Vistas Espectaculares y Alberca Departamento en venta en Bonampak, Cancún, con vistas espectaculares, alberca, seguridad 24/7 y amenidades exclusivas. Características principales de la propiedad- 2 recámaras con baño completo privado- Tercera recámara o estudio- Baño completo adicional que también funciona como baño de visitas- Vistas espectaculares- Diseño contemporáneo- Aproximadamente 10 años de antigüedad- Cuarto de lavado independiente Distribución y extras relevantes- Área social con espacios funcionales para sala y comedor- 2 recámaras princip",https://static.tokkobroker.com/sm_pics/119644670_og.jpg,Mexico,Quintana Roo,Cancún,,,Sale,1,B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/p/7876609-Departamento-en-Venta-en-Canc%C3%BAn-Centro-Departamento-en-venta-en-BeTowers,Cancun; Other Riviera Maya
B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/,Tokko Broker,"https://www.bnacaribbeanrealestate.com/p/7870698-Casa-en-Venta-en-Fraccionamiento-V%C3%ADa-Cumbres-Casa-en-venta-en-V%C3%ADa-Cumbres,-Canc%C3%BAn","Casa en Venta en Fraccionamiento Vía Cumbres - Casa en venta en Vía Cumbres, Cancún",Land/Lot,12000000,MXN,4,4,347,m2,"Casa en Venta en Vía Cumbres, Cancún | Alberca Privada y Amplios Espacios Casa en venta en Vía Cumbres, Cancún, con alberca privada, terrazas y distribución en tres niveles. Características principales de la propiedad- Terreno: 220 m²- Construcción: 347 m²- 4 habitaciones- 4 baños completos- Cochera techada para 2 autos- Alberca privada- Distribución en 3 niveles- Distribución y extras relevantes Planta baja- Sala con doble altura- Comedor- Cocina- Terraza techada- Alberca privada- Cuarto de visitas o estudio- 1 baño completo- Cochera techada para 2 autos Primer nivel- 2 habitaciones con baño ",https://static.tokkobroker.com/sm_pics/119509318_og.jpg,Mexico,Quintana Roo,Cancún,,,Sale,1,B&A Caribbean Real Estate,"https://www.bnacaribbeanrealestate.com/p/7870698-Casa-en-Venta-en-Fraccionamiento-V%C3%ADa-Cumbres-Casa-en-venta-en-V%C3%ADa-Cumbres,-Canc%C3%BAn",Cancun; Other Riviera Maya
B&A Caribbean Real Estate,https://www.bnacaribbeanrealestate.com/,Tokko Broker,"https://www.bnacaribbeanrealestate.com/p/7870598-Casa-en-Venta-en-Fraccionamiento-V%C3%ADa-Cumbres-Casa-en-venta-en--Fraccionamiento-V%C3%ADa-Cumbres,-Canc%C3%BAn","Casa en Venta en Fraccionamiento Vía Cumbres - Casa en venta en  Fraccionamiento Vía Cumbres, Cancún",House,11000000,MXN,4,4,352,m2,"Casa en venta en Residencial Vía Cumbres, Cancún | 4 recámaras, alberca privada y roof social Casa nueva en venta en Residencial Vía Cumbres, Cancún, con recámara en planta baja, alberca privada, doble altura y roof social. Características principales de la propiedad- Terreno: 228 m²- Construcción: 352 m²- 4 recámaras en total- 5 baños completos- Recámara en planta baja, ideal como oficina o habitación- Sala y comedor con doble altura- Cocina abierta con cubierta de tecnopiedra- Family Room- Roof social- Cuarto de servicio- 2 estacionamientos Distribución y extras relevantesPlanta baja- Sala y",https://static.tokkobroker.com/sm_pics/119507030_og.jpg,Mexico,Quintana Roo,Cancún,,,Sale,1,B&A Caribbean Real Estate,"https://www.bnacaribbeanrealestate.com/p/7870598-Casa-en-Venta-en-Fraccionamiento-V%C3%ADa-Cumbres-Casa-en-venta-en--Fraccionamiento-V%C3%ADa-Cumbres,-Canc%C3%BAn",Cancun; Other Riviera Maya
